0,1
-4.405032431728491,-2.2430572593226983
7.687656183192742,-2.6917118529719906
-6.1383474533188815,-1.787108822541499
-5.539048916752619,-2.000306686838883
-5.865849843062915,-2.024272068399036
-6.087295460923471,-2.2335639687993005
-5.875802137718926,-1.6935502229253812
-5.232323746199635,-1.9969611516416668
-4.720947479166844,-1.7962595377875181
-5.567486403720036,-2.2377549140913833
-5.5585532111300235,-1.6678453849775456
-3.2233418922049095,-1.9604485915402128
-5.213814194694224,-2.441908288690372
-5.1734155277145835,-1.639074584531096
-4.34685828127615,-0.46392941922202197
16.520601234491988,7.825330056948879
22.828711855030186,14.500002093940806
-4.556913421338473,0.10795478460600823
-3.0275250783929537,-1.1154264644552339
-5.182696076359877,-1.762344927158599
-5.905047624080605,-1.5515902901250662
-4.574459873354003,-1.0768374790192974
-5.446622310497373,-1.2113739182042893
-5.4279867206905985,-1.6033647031751392
-0.26106180927806055,-3.188258998763075
-5.21996324011753,-1.8303947936268181
-4.1517074748271,-2.7331538720180566
-4.160956805647704,-0.8419872058292487
-6.035153848147378,-2.340031216081727
0.14227038329931221,0.38725839193652567
-5.55720199379188,-1.6392484033569696
-5.981358352945187,-2.0526059448212117
-5.854160574317923,-1.9449144829444578
-6.0880071266591775,-2.1247014141680536
2.5315511249597846,-0.4994319716744011
-4.899846743593463,-1.3876937723666878
-5.546437957654959,-1.6033345206691791
-5.523755446997772,-1.9486260315292856
-5.727920675306165,-1.8624531532917092
-5.541641373581887,-1.750129680491708
-4.841442988856653,-2.3656651497464796
-4.48985840877552,-1.7329804970556353
-5.693999721729854,-2.073212347554375
-5.749939615255708,-1.933754399948636
-4.956149373116705,-1.867457694375916
-5.258925896271122,-1.7299144019410309
-5.33265067598641,-1.868709122642783
-4.007847148507501,-1.6304536126481082
-5.4130368998775085,-2.076045711935462
-2.831659893368684,-1.95825511338403
-4.918441294996874,-2.1090807499559365
-1.9965744649057056,-0.1702654967969516
-5.306253426864687,-1.7616105260361632
-3.9416894559391014,-1.5892835744025928
-5.693157861085283,-1.9031615969860534
-2.2171660755129277,-1.4832881843426033
-4.800983065004166,-1.7441235247483269
-5.325590776883383,-2.1295701331896875
-5.255392736552721,-1.8853357100846126
-5.203589117436978,-1.8997220692410537
-1.663846753825099,-1.4315883776412792
-4.203721082147576,-1.4043682329633784
-4.4279607356986475,-1.0540571233343792
-5.455094567367373,-1.9658417593639508
-4.25462411069504,-1.3105749584462745
-5.889859784854433,-1.7702265214186528
-5.113002339787229,-1.5012801624101328
-5.802769946597544,-2.3215646278917696
-5.507675377486506,-1.6789583975937157
-4.500801768477386,-0.9137681244230021
-2.941305151157515,-1.9889769059457147
3.2387310453810896,-2.840825609297384
-1.7062015639820403,-1.4567730462726378
-3.0456957858157825,-1.5998111061484366
-3.5010616663988143,-1.1567066730083302
-5.264616752423893,-1.9094401334957731
-5.624907984731009,-1.9440214397809177
-6.014354001537739,-2.1723774173420463
-6.2048396531737104,-1.4323507805232596
-3.392453717082513,-1.5141209641401445
-3.8568031136564915,-0.9805860498348459
-4.496128420705481,-2.116138360028899
-5.046558677906672,-1.9902236131727424
-5.774725704467011,-1.957506607100842
-5.808486898761354,-1.9564600771080853
-5.426102473086375,-2.24755238281845
-5.427020835226657,-2.074178296316919
-1.0454778546563965,-1.8992206125038986
-0.26683101850525603,-0.9396356186264005
-5.400735621497494,-1.588573036436476
-4.657436030371509,-1.0639794754828704
-0.5337965564013141,1.0946603006948585
-5.3547222540202295,-1.8789437931337016
-5.364014828780083,-1.8339335225859754
-3.192950606571843,2.4825330461321897
-2.247409986225587,-1.1934245294902344
5.28146502650148,1.150450494236744
-3.3685829415709545,-1.5142417369071675
-0.07363156648478078,-2.26205806177893
-6.075974431144087,-2.1736994059071817
-6.109897398102443,-0.9054992994330873
-5.224791880896204,-0.8867842901827309
-3.5261192992338377,-0.17359199995391997
-5.10530246861438,-2.018397357873824
-4.663025285114878,-1.6208796462721937
-5.567947826663889,-0.5804835892885575
-5.876535738805361,-1.3772074713634987
-4.814779652533841,-1.8495142963610354
-5.695266894958021,-1.3965370597001114
-5.6959467567018445,-1.3634203293307132
-5.807415228894343,-1.8230487385506922
-1.770171302070384,-1.8510807814295682
-3.2483815914711758,-1.46653848864389
-5.332649066539908,-2.1106426275888923
-4.303934865326746,-1.2800029677108695
-5.391863694761677,-1.4768699957796938
-2.965323716719112,-1.360677981411605
-4.924474438398462,-2.0571237208710706
-5.082488685567265,-2.1880120260955374
-5.490165919430818,-1.717377019363291
-4.317984544281789,-1.7992225308057492
-5.05250640407342,-1.203483165300109
-2.6649246612115585,0.33962497485572796
-0.3794812346741045,-1.3386053068611103
-4.26340640364074,-1.9439543200573859
-4.431078662335794,-1.5787347402063086
-5.810116232906242,-2.063853523326371
-1.5222579007983867,-1.376237695844831
-4.961525011834837,-1.729918048991311
-4.904617480083546,-2.1837767770082386
-5.984458338012631,-2.1892432692833164
-4.80881757213084,-1.7501776546375072
-3.560900179569967,-1.828289701592445
-3.3522656921055414,-0.8807119888917826
-5.335935242579699,-2.1096303077182954
-5.89153241563009,-1.9419429121195328
-3.059500557317196,-1.7215553576039524
-5.714469817318487,-1.4510759179248784
-0.8348340311214534,-0.40848688612019773
-5.767454601010388,-2.063061207708017
-6.2654011888613885,-2.405792801199776
-5.1920970325055595,-2.0680009662160357
-5.2478820937026684,-1.8114188297136506
-2.4455699340336214,-0.020414463781738872
-0.9816893421182086,-0.6770976413309544
-4.651955497774959,-1.51022113892011
-1.4519898267537177,-1.1270061804351958
10.68770316644829,4.476114913637528
-1.0058537523944797,0.014627493822566019
-4.571770864804945,-1.5737452261132172
-1.8309382866902073,-1.2391710713232298
3.541081301109345,0.5177968473301503
-2.4258150167853954,-0.5499454076381936
-4.132790580299075,-0.9151250097221633
-0.9655597522588982,-0.13464192550409915
-1.8539996831226182,-0.8481904471100616
-3.9763700943993276,-1.2517040560940307
4.259902699428629,1.2763255515892307
-2.884162169285072,-1.9349736867561662
0.3971012732920242,-1.6468809265243525
-2.925920527450411,-2.1393965829741464
-5.316997754822414,-1.7243112367143665
5.4256560692562825,0.1704863453582542
-5.695081321446786,-1.673984784225009
-1.2512024217138515,-0.906684637778196
-5.034855913128317,-2.3663139406011497
-2.496867362179374,-1.5519464545599844
-3.9401249401453553,-1.995639661176249
-3.824701134085185,-1.868519417314323
-2.009430427471775,-1.7883013808066621
-1.8774099670646733,-2.055112410601609
2.7691573948807005,0.5500437586826072
-5.17355676032333,-2.17407692601428
-3.074271161293032,-1.2182926558774265
-1.5605902670767267,-0.7821527537533951
-2.1505139767138366,-0.8785012118828396
-5.309478649033759,-1.5838388600140663
-4.9640968470903815,-1.544969889972241
-4.748788224596624,-2.0624423083850614
-5.427581386284237,-2.0052112612071165
-3.675538614547746,-1.2423263851788389
-4.524150107689036,-2.1008742154849336
14.495719999535497,8.854366605971954
-5.573092463264142,-1.9451682118522209
-6.230133356847429,-2.131640448135496
-6.181206053904208,-2.231656639752935
-4.294028460979555,-0.9044545281882117
-5.403132220962235,-1.971249588274675
-4.715573473947717,-0.493866663007123
-5.120738381546948,-1.781486156854367
-5.981760776407694,-2.118891948713468
-5.668422833214475,-1.2864370427436356
-3.8561336609589416,-1.2825923423279642
-4.80291615994099,-2.0242308766989328
-4.035684344831072,-1.6834876884249426
-5.79894628101386,-1.7975569561022164
-5.670438722102721,-1.9812920991393579
-5.979465632521233,-1.9529347751471688
-5.635543690378656,-1.9001971322082305
-0.15107127835283282,2.786172735330792
-4.874503317933782,-1.7859237914064183
-5.706679272311382,-1.7460689034228545
-5.638499611807577,-1.6597730258431045
-2.7655280385298573,-1.7606274859767013
-6.012476742169674,-1.8743648306131624
-5.4643790685355444,-2.331371364153291
-5.938142278444604,-2.0551210606479557
-2.898496088497356,-2.1205778524528793
-5.567238303009386,-1.626260474245953
-4.719126545269713,-2.126454429018651
-5.675384196876279,-2.266204408568382
-3.3754625689763045,-1.3596489145554314
-2.6099466974634296,-0.6767575274333918
-2.9347787559322738,-0.30422376107052834
-0.8654241010965154,-0.5630318018854144
-5.34083576859092,-1.7657267326495119
-4.634933830256119,-1.933726880894683
-5.434510055869896,1.4809753531466696
-3.361437639296951,-1.2945508809495325
-5.465914845791729,-2.005172767575607
-3.9300830706920213,-1.6042612459196135
-4.317763729441529,-2.1247895777031087
1.2856179771488387,-2.7922586578079462
-4.036136047134653,-1.7270407737141675
-5.215030115522116,-1.327167261925129
-5.640571732210045,-2.2051600672518585
-1.1344087379224574,-1.9379025503821448
-2.0469190651905502,-2.566176688902933
-6.064071526074026,-2.237072227685672
-5.449091005687503,-1.8799594260402557
-4.9359548054030435,-1.2661882158642104
0.22766321199025133,-0.7203303139259216
-5.003942875547389,-1.8338742451752847
-4.817988451838537,-1.9506199551977192
-5.490665369532265,-1.8795656245730346
-2.8134629236395936,-1.6352343089809989
-4.093990228952943,-1.1608587664190597
-0.4668310305467581,-1.3112918145103452
-5.795123781191349,-2.4404556479561785
-4.728383830513334,-1.674530791668862
-3.689189185555992,-1.2311677252600175
-5.567632508447369,-1.6423781213726358
-2.8498911727037495,-1.0622145431618004
-1.8499192062282783,-0.24593333823403363
-0.31174013010490437,-1.295596905792632
-5.67333279601694,-2.1891683320224398
0.2101479898734747,-1.5654343081553825
-1.8712581392260985,-2.7228609277510896
-5.586117756496299,-1.8641573716483966
-4.638267761643515,-0.9449604910233037
-6.014409467969252,-1.5816696216371329
-5.974677950187836,-2.112022672869805
-3.9348894567399126,-2.2218001206247213
1.2629753694561356,-1.6849456168531003
-5.424946163259465,-1.9591812271339848
-5.893147942680622,-1.919605578865517
-5.541778157894612,-1.3084505786860725
-4.598789893171931,-1.808196443159411
-6.195213705496778,-1.2453540476123632
-5.274484895141902,-2.2880115427553585
-4.420376375474383,-2.23782775480481
-5.360038023924843,-2.0432876394883155
-5.383805784755847,-1.8298193843770132
-4.921906040765787,-1.554295904049567
-3.268788846167273,-1.5085839003122883
-4.48801772455202,-1.796253512540276
-5.214730824357272,-1.9090825954317634
6.05993698449051,0.6023118278080352
2.0442954244967515,1.2896868292831727
-2.6832316796023714,-0.9654766218172613
9.318176285342236,0.025287378443108705
-5.39766653477843,-2.144437195656487
-3.377830147885026,0.41730427312721885
-4.680831761921082,-2.3816016845092034
-5.588728967517839,-1.7520154600801428
7.030081452085021,1.1653363541238473
-3.574603426364009,-1.2515546525980703
-5.667235647313577,-1.9084052032637142
-5.04608539822146,-1.7077215071118355
-1.220230473959847,-1.4738423965468581
-4.51174978289708,-1.7088956572193719
-5.4877053498938855,-2.2634750397712633
-5.445177840224127,-2.014501975583056
-4.253753072400566,-0.7149925943337291
-5.719085919561508,-1.9356608015197503
-3.008729619767252,-1.0634814565318227
-5.549613440767582,-1.608186271615354
-5.25676651345739,-2.094661727368788
-4.732494638963069,-1.2027297013188534
-3.9904448943750874,-0.38494398216677883
-5.849965948115329,-2.417791243048805
-5.056474045676718,-2.1334929779755663
-5.195381655178431,-1.9132331443672586
-5.592858189302783,-2.2353444784121783
-5.594068561648502,-2.374343889609852
4.669654473911234,-0.29177606559224945
-5.155266587716349,-1.923282797462899
-5.482848657215204,-1.5388793584636267
-3.0194823215929265,-1.538733045844533
-2.812599791545077,-1.7597085516120423
-5.857317504384657,-2.2048239774669183
-5.027813520673925,-1.9898784415704072
0.9459785370159173,-0.9074669453856256
-4.102168945670535,-0.5354695233462902
-3.594654799828449,-1.2507497152765998
-5.1993615129675534,-2.0897295762111834
-3.250178718516325,-0.6253247830703172
-5.872064135950492,-1.0732444879724379
-5.1455138965347,-2.076455525574139
-4.894924879356601,-1.2731658179064436
-5.824869594928538,-1.399844346912919
-1.7814721653495011,-0.5045168258626723
14.768566992584658,7.575472523782852
-3.7407493736810262,-2.433317258527172
3.2918677596222805,-0.11598993900625697
-5.739626752893436,-1.724293582118882
18.011423870706132,1.5445658881629676
-5.7166937721106255,-2.0641791738701465
-5.429343997091045,-1.7719356770004917
-3.0466541526322155,-1.320424542473361
-5.812878502441169,-2.128760104552162
-6.227986112750187,-1.7419353512444788
-5.169016590138057,-1.5447390211265275
-4.015680904213182,-0.9939006200694223
-5.120571626550548,-1.7946793651339108
-5.62878117707851,-2.327976674296106
-4.817226481958281,-2.2189522270175424
-3.482861978190577,-1.2785569668647656
-3.4132746700943017,-0.6334503246161793
-5.321833757560837,-1.959175644178673
-5.492141206047371,-0.4376063840349112
-1.9383654744159096,-2.6731733887014224
19.58259499557362,-5.649947221088625
-5.603764570432881,-2.1164300625136487
-4.58779162841273,-2.129915195046445
-5.343769341091819,-1.438040885000469
-4.966107624484993,-1.8410747918156791
-5.406479474425937,-2.086359724478953
-4.853870664444656,-2.199276289911143
-5.2388522322830875,-1.7934864928278358
-4.675671968661243,-1.3564139586313133
-4.89671146648425,-2.0311494309904594
-4.112967880944156,-2.534288757856136
-5.62364078873428,-1.8212969594274921
1.391147599936551,0.3664345791832066
-5.992139682508166,-1.5093674088272286
-2.3372412347167257,-0.5674267842531582
7.389068842126222,2.558305497974493
-5.480402655450873,-1.721697600215913
30.64208156976929,0.912907369202993
14.030685807912436,20.29026821739501
-5.657570645754689,-1.6238497876614097
-5.971100511876905,-1.5210353326915202
-3.7543710363202045,-0.30802897044908983
-6.063375352188746,-2.054897114822935
-5.2142359987313665,-1.701361189298087
-3.579625414549673,-0.6647985149485633
-4.614682254604525,-2.3211181569808224
-1.7670949465514445,-1.576094572745427
-5.852174081775221,-1.5231639241412995
0.38739531540272615,-1.5041485758835287
3.4789299462147363,0.5034088683281985
-5.598071457883959,-2.121883394416451
-5.391564756654792,-2.3820174380615056
-6.047942587012114,-2.2367946179459013
-5.34812310277597,-2.216082317668298
-3.8815318228742566,-1.8430886189378337
-5.661921534467328,-1.8479765634343046
-4.514452416979671,-2.273995921914377
-5.409048452406359,-1.8205865343278669
-3.3786599615698765,-1.1232058487466967
-5.691831821664993,-1.8141042660512006
0.4390135592495936,1.038879946086562
-4.978166891368252,-2.492762243773735
-5.6259841425911565,-1.9001007376981411
-5.51442296384233,-1.734681384859349
-4.296240090813431,-1.643223198234724
-5.6861497554924565,-1.9978024632798514
-5.479332774076998,-1.4589937378601483
-3.8653074925169926,-1.4369570259542315
-5.200882343332778,-1.4494409533556756
-0.09591712290789425,-0.22077803592743997
0.944243936845222,13.808519027494803
-3.657548527904408,-1.6561768620441712
-5.854812072068599,-1.5788354024126543
-4.255543131921842,-1.7889394893817818
-4.868245783747153,-1.4302637485582057
-4.068546373000237,-1.9136370587846383
-4.739005249341446,-2.349635435230707
-4.028392631689734,-1.5958312043319431
-2.4492734446559146,0.32130528031907357
-5.876670777595265,-2.073787893473609
-5.547990384362383,-1.7369042095783427
-6.027386954669848,-1.771876156769144
-2.0879626188354945,-1.6433335602757917
-4.548382986223728,-1.4564914902865167
-4.123437410211138,-1.1009900102759473
-5.397517190262573,-2.2486636309974566
-5.156914887851944,-1.515246488411669
-3.490108480081256,-1.4756514720065959
-5.28956229526089,-1.921626421575202
-6.146757807992239,-2.282957155632365
-5.045114893734039,-1.85551807371066
-5.774938977303202,-1.9881200040465035
-2.8877137675503017,-1.3878378887260772
-4.662598552848567,-1.929831611859167
-5.563942508213619,-2.0651117575468008
-2.5898652313415536,-0.6805800339413751
-5.32627311854932,-1.6152709673952645
-4.508390497853147,-1.6962497224208126
-5.750200331839245,-1.963205877372465
-5.498479650499907,-1.7439121662804213
-6.208596309465109,-2.0169996048626055
-5.978897727775765,-1.9300079010303817
-0.29348087647592075,-0.29805984234091754
-6.431364017501383,-2.0221151901530576
-5.6078006492949095,-1.6700999425586247
-2.6888228292985987,-1.468111177423289
1.9264179165121802,0.5074226923599642
-5.578569317457268,-1.7525645872044604
6.222764407169215,0.43479340860631716
-3.0259817301576395,-0.8178714783574726
-3.3655084376969846,-1.2444603754644592
0.8503100842696509,0.10501653479054962
-1.6536783422871073,-0.9090064529788924
-1.874656085428447,-0.8592073943523761
-4.381818247743381,-2.2077280690207726
8.33651592543201,2.5386772078203763
-1.5972093976289397,-0.9581050366437127
-1.5371060297550305,-0.9183381937454406
9.397180259046067,1.5098580940406285
10.000042087358835,1.6501313770317585
-2.7173990388822173,-1.6208272810656235
85.90223934100017,23.306264913441595
-5.225502695262057,-1.554240763055348
-5.46900091785101,-1.5519408793502216
-6.130495137242062,-1.734625450008969
-3.258924155572831,-1.7040371997936223
-5.404950046875682,-1.9218389306180306
-4.730070051299577,-1.6440403356444333
-5.572583367555978,-1.9097035238198987
-4.071680700721281,-2.132297404294313
-4.6191042224053716,-2.2217512926367857
-5.558149614729721,-1.429571093869807
-1.3409631812841518,-1.799255811602473
-6.034431900839665,-2.274573545869091
-5.572393989914261,-1.9271351382233086
2.062412802196723,1.6407009700131987
-5.652405686982962,-2.1884707118216298
-4.979964821433581,-1.8699566334458042
-4.650141836767178,-1.775707040959616
-5.2038685356882155,-1.6160946474289022
-5.082632599698845,-1.5828920226180718
-4.236131600730197,-1.1905103204161984
-5.624719131915479,-1.9623616858228483
6.343084492288051,3.09786099234346
-2.5152443956549857,-0.006810732079364359
-5.079226255607748,-2.3035372268406027
-5.914518079295319,-1.9539272986804772
-5.662599250303964,-1.632595420216717
-3.8265134376817356,-1.7608094808531172
-5.3414238543689745,-1.9983744791307965
-5.019326962590194,-0.910121466004486
7.20288891309337,5.066618105230253
-5.4091413631644265,-2.0372112898840777
-4.634884341487731,-1.4760781600933117
-1.3072456548941458,-1.7670484845746555
-4.306091371487819,-1.2431285250256616
-5.075402392216191,-1.0294478581640338
-1.403929337068091,-0.17975614421520097
-3.571957534041923,-0.8435164419195171
-5.382453505084838,-2.1375024164434495
-5.0902141897263675,-2.4876704542607984
-2.3358522786123976,-2.151732944463059
-4.342582261032082,-1.007856886274872
-2.994517473920563,-1.0399939280308366
0.2597039871965986,-0.030403131839793374
-5.470498244564968,-2.4542623004153317
-3.940883728391177,-1.8262086144090965
-5.497292673792403,-1.82978266092
0.332289654685532,-0.5675116826271149
-5.805984130955683,-1.5456469129339878
-5.674370344134304,-2.1952879177909788
-6.5117247709821395,-2.33195900405439
-4.740704543689419,-1.922172165489086
-3.9213119629348467,-1.43338837638845
-5.393414677513243,-1.667114179525572
-5.152423408610459,-1.886927194902546
-4.720355177649786,-1.8706770810734714
-3.5934412785634424,-1.8395390501575797
-3.3576013329089918,-2.0444138809794574
-4.295090673833252,-1.800967466871282
-1.755826501882408,-0.9174054069867286
0.045381638418318174,-0.920686124089476
-6.159552534200878,-1.7253930261898573
-5.045430190634083,-2.267517467462272
-5.90670575296805,-2.1555935705697364
-1.3936408381901881,-0.7265808820306386
-6.201311284757367,-2.025354521080656
-3.5305973347884385,-1.768641620662587
-3.025948852198228,-1.4027764495139827
-0.17260302769381786,-0.03590121949580695
-5.812082397550769,-1.8757854468607458
